Customer ID,Gender,Age,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
7576-JMYWV,0,-0.055170621654471404,1,1,1,0.5532302205040753,1,2,2,2,0,2,2,2,1,1.509175689499995,1.1862646616678068,0,True,False,False,False,False,True,False
9039-RBEEE,1,0.08438326736504045,0,0,0,0.2680224915699033,0,1,2,2,0,2,2,0,1,-0.5268014668863306,-0.17755608982352494,1,False,False,False,False,True,False,False
0257-KXZGU,0,0.2239371563845523,0,1,1,-0.01718523736426863,1,2,0,2,2,0,0,0,0,-0.07805548139709961,-0.10489251432150397,0,False,False,False,False,False,False,False
1307-ATKGB,1,0.3634910454040642,0,0,0,-0.3431369275747509,1,0,0,2,2,0,0,2,1,0.8227605339183194,-0.04242036926330009,0,True,False,False,False,False,True,False
8417-FMLZI,1,0.503044934423576,0,1,1,-1.076528230548336,1,0,0,2,0,0,0,2,1,0.6233178737008834,-0.7966744595987891,1,True,False,False,False,True,False,False
3714-XPXBW,0,0.6425988234430879,0,0,0,0.18653456901728277,1,2,2,2,2,2,2,0,1,0.4687498120323708,0.3060294906729242,0,False,False,False,False,True,False,False
1850-AKQEP,1,0.7821527124625998,0,0,1,-0.9950403079957154,1,0,0,0,0,0,0,0,0,-1.477478147256109,-0.9285233335440167,0,False,True,False,False,False,False,True
2824-DXNKN,0,0.9217066014821116,0,1,1,1.6125732136881425,1,2,2,0,2,0,2,0,1,0.22110850892905437,1.2099784879169484,0,False,False,False,True,False,False,False
5227-JSCFE,1,1.0612604905016234,1,1,0,1.5718292524118322,0,1,2,2,2,2,0,0,0,-0.6132266196472196,0.4721145119099358,0,False,False,False,True,True,False,False
0848-ZGQIJ,0,1.2008143795211352,0,1,0,-0.6690886177852331,1,1,0,2,0,0,2,2,1,0.9922867951031402,-0.36272246892612475,0,True,False,False,False,False,False,False
3621-CHYVB,0,-1.45070951184959,0,1,0,1.0014137945434884,0,1,2,0,2,2,0,2,1,-0.4952230456852367,0.2201964693376591,0,False,False,False,False,False,False,False
8042-RNLKO,1,-1.311155622830078,0,0,0,1.368109446030281,1,2,1,1,1,1,1,1,0,-1.3079518860712882,-0.2577198522322511,0,False,True,True,False,False,False,False
1792-UXAFY,0,-1.1716017338105662,1,0,0,-0.6283446565089229,1,0,0,2,2,0,2,0,1,0.8094643565704907,-0.3469500170487887,1,True,False,False,False,False,True,False
5372-FBKBN,0,-1.0320478447910544,0,0,1,-0.46536881140368175,1,0,1,1,1,1,1,1,0,-1.4641819699082799,-0.807858561839082,0,False,True,False,False,False,False,True
0420-TXVSG,1,-0.8924939557715426,0,1,0,1.368109446030281,1,2,2,2,2,0,0,0,1,0.04327213690184032,0.9464130962660233,0,False,False,False,True,True,False,False
6217-TOWGS,0,-0.7529400667520307,0,1,0,-0.6283446565089229,1,2,0,2,0,0,2,2,1,0.35240826023886646,-0.42387105158902766,0,False,False,False,False,False,False,False
0515-YPMCW,1,-0.6133861777325188,0,0,1,-1.2802480369298874,1,0,0,0,0,0,0,0,1,0.18786806555948168,-0.9762818766411252,1,True,False,False,False,False,False,True
0378-XSZPU,1,-0.473832288713007,0,1,0,1.0421577558197987,1,0,2,2,2,0,0,0,0,-0.14952243464168102,0.564940354567041,1,False,False,True,False,True,False,False
1045-LTCYT,0,-0.3342783996934951,0,1,1,-0.9950403079957154,1,0,1,1,1,1,1,1,0,-1.4542098368974081,-0.9457075853096737,0,False,True,False,False,True,False,False
1544-JJMYL,1,-0.19472451067398325,0,0,0,-0.22090504374582004,1,0,2,0,2,2,2,0,0,0.15130357785295148,-0.15706293206961555,0,False,False,True,False,True,False,False
4636-JGAAI,1,-0.055170621654471404,0,1,0,0.06430268518835193,1,2,0,2,0,0,0,2,0,0.7994922235596185,0.31630915860976144,0,True,False,False,False,False,False,True
6874-SGLHU,1,0.08438326736504045,0,0,0,-0.09867315991688919,1,0,0,2,0,0,2,2,1,1.070401837021636,0.32559615475012305,0,True,False,True,False,False,False,False
5951-AOFIH,1,0.2239371563845523,0,0,0,0.02355872391204165,1,0,0,2,2,0,2,0,1,0.0532442699127125,-0.01672119942120707,0,False,False,False,False,True,False,False
4729-XKASR,1,0.3634910454040642,0,0,1,-1.2802480369298874,0,0,0,0,0,0,0,0,0,-1.3312201964299892,-0.9964441437962093,1,False,False,False,False,False,True,False
3059-NGMXB,1,0.503044934423576,0,1,1,-0.7505765403378537,1,2,2,2,0,0,0,2,0,0.14631751134751586,-0.5905957946504345,0,False,False,False,False,False,False,True
8652-YHIYU,0,0.6425988234430879,0,0,1,-0.6690886177852331,1,2,0,0,0,2,0,0,1,0.4886940780541142,-0.4496143401776307,0,True,False,True,False,True,False,False
5278-PNYOX,0,0.7821527124625998,0,0,0,0.6754621043330061,1,0,0,0,2,2,2,2,0,1.1917294553205762,1.1622861229396049,0,True,False,False,True,True,False,False
5449-FIBXJ,1,0.9217066014821116,0,1,1,-0.5468567339563023,1,2,0,0,2,2,2,2,0,1.2798166302499436,-0.1193855225500491,1,True,False,False,False,False,True,False
3486-HOOGQ,0,1.0612604905016234,0,1,1,1.5310852911355222,1,2,2,2,2,2,2,0,0,0.49534216672802883,1.5265084347531652,0,False,False,False,True,False,False,False
5061-PBXFW,0,1.2008143795211352,0,1,1,-0.01718523736426863,1,0,2,2,0,2,0,0,0,-0.11295794693515106,-0.18470332675814988,0,False,False,False,False,False,False,False
8630-FJLIB,0,1.3403682685406473,0,0,0,-0.5876006952326126,1,0,0,0,0,0,0,0,1,0.1662617773692593,-0.46838686681764885,0,True,False,False,False,False,True,False
3891-NLXJB,1,1.479922157560159,0,0,0,0.18653456901728277,0,0,2,2,0,2,0,0,1,-0.8060211911907411,-0.39373794772267656,0,False,False,False,True,False,False,True
4749-OJKQU,0,1.619476046579671,0,0,0,-1.1580161531009565,1,2,0,0,0,0,0,0,1,0.36071837108125965,-0.8739705034843633,0,True,False,False,False,False,True,False
0577-WHMEV,0,-1.45070951184959,0,1,0,-0.6690886177852331,1,2,2,2,2,0,0,0,0,0.8609870437933281,-0.40077488779102644,0,True,False,False,False,False,True,False
5453-AXEPF,1,-1.311155622830078,0,1,0,-0.6283446565089229,1,2,0,2,0,0,0,0,1,0.5219345214236869,-0.41754001146483816,0,True,False,False,False,False,False,False
3639-XJHKQ,0,-1.1716017338105662,0,0,1,-0.5468567339563023,1,0,2,2,2,0,0,0,1,-0.1395503016308091,-0.43479044135026035,0,False,False,False,False,False,True,False
3716-LRGXK,1,-1.0320478447910544,0,1,0,1.1236456783724194,1,2,0,0,2,0,2,2,0,1.2083496770053626,1.6694972921921754,0,True,False,False,True,True,False,False
2263-SFSQZ,1,-0.8924939557715426,0,1,1,0.7569500268856267,1,2,0,0,0,0,0,0,1,-1.3245721077560746,-0.4681221543385887,0,False,True,False,True,False,False,True
9950-MTGYX,1,-0.7529400667520307,0,1,1,-0.18016108246950976,1,0,0,0,0,0,0,0,1,-1.4791401694245876,-0.7920861099617459,0,False,True,False,True,True,False,False
3397-AVTKU,1,-0.6133861777325188,0,0,0,0.4309983366751445,1,0,0,2,0,0,0,2,1,-0.15949456765255274,0.11702478062395177,0,False,False,False,True,False,True,False
4825-FUREZ,1,-0.473832288713007,0,1,0,0.3902543753988342,1,0,0,0,0,0,0,0,0,-1.4808021915930663,-0.6387514064661334,0,False,True,False,True,False,True,False
9837-BMCLM,1,-0.3342783996934951,0,0,0,-1.1987601143772668,1,0,0,0,0,0,2,0,1,0.45545363468454153,-0.900574107629912,1,True,False,False,False,False,True,False
2672-OJQZP,0,-0.19472451067398325,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,-0.6664113290385358,-0.987620394494203,0,False,False,False,False,False,False,True
0137-UDEUO,0,-0.055170621654471404,0,0,0,-1.1987601143772668,1,0,0,0,0,0,0,0,0,-1.494098368940895,-0.9792378326572971,1,False,True,False,False,False,False,True
3134-DSHVC,0,0.08438326736504045,0,0,0,1.24587756220135,1,2,2,2,2,0,2,0,0,1.1036422803912085,1.7361386587955772,0,True,False,False,True,True,False,False
6161-UUUTA,1,0.2239371563845523,1,0,0,-1.1987601143772668,1,0,0,0,0,0,2,0,1,0.5019902554019434,-0.8922577239127711,1,True,False,False,False,False,True,False
7821-DPRQE,1,0.3634910454040642,0,1,0,1.4495973685829016,1,2,2,2,0,2,2,2,1,1.4260745810760636,2.2225257796954137,0,True,False,False,False,False,True,False
6543-XRMYR,0,0.503044934423576,1,0,0,-0.09867315991688919,1,2,0,2,0,0,2,2,1,1.160151034119482,0.30179409100796123,1,True,False,False,False,False,True,False
2001-EWBQU,0,-1.45070951184959,0,0,0,1.1236456783724194,1,2,0,2,2,0,2,2,0,1.3263532509673455,1.787029632894898,0,True,False,False,True,False,True,False
4925-LMHOK,1,-1.311155622830078,0,0,0,-0.7098325790615434,1,2,0,2,0,2,0,0,1,-0.20603118836995443,-0.5927796726026812,1,False,False,False,False,True,False,False
1608-GMEWB,1,-1.1716017338105662,1,0,0,0.512486259227765,1,2,0,0,0,0,2,2,1,0.9673564625759608,0.8457341167301328,0,True,False,False,False,False,False,False
6695-AMZUF,0,-1.0320478447910544,0,1,0,1.5310852911355222,1,0,2,2,2,2,2,2,0,0.7197151594726443,1.6177901212824193,0,False,False,False,True,True,False,False
1455-UGQVH,1,-0.8924939557715426,0,1,0,-0.9135523854430948,1,2,0,0,2,0,2,2,1,1.1202625020759949,-0.5495212416495958,1,True,False,False,False,False,True,False
8410-BGQXN,1,-0.7529400667520307,0,0,0,-1.1580161531009565,1,0,0,0,0,0,0,0,0,-1.509056568457203,-0.9661566243170729,0,False,True,False,False,False,False,True
8280-MQRQN,0,-0.6133861777325188,0,0,0,-1.2802480369298874,1,0,0,0,2,0,0,0,1,-0.4769408018319716,-0.9851056259431313,1,False,False,False,False,False,False,True
1619-YWUBB,0,-0.473832288713007,0,1,0,1.4495973685829016,1,2,0,0,0,0,0,0,1,-1.3245721077560746,-0.29488989616695216,0,False,True,False,True,True,False,False
7611-YKYTC,1,-0.3342783996934951,0,1,1,-0.42462485012737144,1,0,2,0,0,0,0,0,0,0.3391120828910372,-0.31295652286280984,0,True,False,False,False,False,False,False
2037-SGXHH,1,-0.19472451067398325,0,1,1,0.22727853029359305,1,2,0,2,2,0,2,0,1,0.9922867951031402,0.5916321962056097,1,True,False,False,False,False,True,False
3178-FESZO,0,-0.055170621654471404,0,0,0,-1.2802480369298874,1,2,0,2,0,0,2,2,1,1.178433277972747,-0.9631344901811358,1,True,False,False,False,True,False,False
0365-GXEZS,1,0.08438326736504045,0,1,0,-0.5876006952326126,1,0,0,0,2,2,0,0,0,0.44548150167366984,-0.3593694441913624,0,True,False,False,False,False,True,False
0082-OQIQY,1,0.2239371563845523,0,0,0,-0.13941712119319946,1,0,0,0,0,2,2,2,1,0.9773285955868325,0.14307690043812493,0,True,False,False,False,False,True,False
6087-MVHJH,0,0.3634910454040642,0,0,0,-0.6690886177852331,1,2,0,0,2,0,0,2,1,0.7861960462117896,-0.3799508394382919,1,True,False,False,False,False,True,False
4603-JANFB,1,0.503044934423576,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,1,0.1679237995377378,-0.9765465891201853,1,True,False,False,False,False,True,False
3018-TFTSU,1,0.6425988234430879,0,0,0,-0.8320644628904743,1,0,2,0,2,0,0,0,0,0.5618230534671742,-0.6285599760223163,1,True,False,False,False,False,False,False
3606-SBKRY,1,0.7821527124625998,0,0,0,-0.05792919864057891,0,0,0,0,2,0,2,2,1,-0.49023697917980086,-0.33525854922363046,0,False,False,True,False,False,True,False
4806-KEXQR,1,-1.45070951184959,0,0,0,-1.1580161531009565,1,0,0,0,0,0,0,2,1,0.5019902554019434,-0.8642864386254115,1,True,False,False,False,False,True,False
0667-NSRGI,0,-1.311155622830078,0,1,0,0.6347181430566958,1,2,0,0,2,2,0,2,1,0.1579516665268661,0.5083801215411812,0,False,False,True,False,False,False,True
7083-YNSKY,0,-1.1716017338105662,0,0,0,-0.7098325790615434,1,2,0,0,0,0,0,0,1,-1.3096139082397669,-0.8310650225033583,1,False,True,False,False,True,False,False
6893-ODYYE,1,-1.0320478447910544,0,0,0,0.7162060656093164,1,0,2,2,2,2,0,0,1,0.8410427777715843,0.9997967795431607,0,True,False,True,False,True,False,False
8242-JSVBO,1,-0.8924939557715426,0,0,0,-1.0357842692720256,1,0,0,0,0,0,0,0,1,-0.6697353733754932,-0.8650805760625921,0,False,False,False,False,False,False,False
2479-BRAMR,1,-0.7529400667520307,1,1,0,0.3495104141225239,1,2,2,0,2,0,0,0,1,0.6299659623747981,0.4368856928216761,1,True,False,False,False,False,False,False
9541-ZPSEA,1,-0.6133861777325188,0,1,1,1.4495973685829016,1,0,2,0,2,0,0,0,0,0.5169484549182508,1.3640852694764862,0,True,False,False,True,True,False,False
2665-NPTGL,0,-0.473832288713007,1,1,0,-0.26164900502213034,1,2,0,0,2,0,2,2,1,1.1069663247281656,0.1003258350699049,0,True,False,False,False,False,False,False
1139-WUOAH,1,-0.3342783996934951,0,0,0,1.0014137945434884,0,1,0,0,2,2,2,2,0,-0.3805435160602109,0.3559277929757693,0,False,False,False,True,True,False,False
4693-VWVBO,0,-0.19472451067398325,0,0,0,-1.1987601143772668,1,0,0,0,0,0,0,0,0,-1.504070501951767,-0.980429038813068,0,False,True,False,False,False,True,False
7434-SHXLS,0,-0.055170621654471404,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,-1.4591959034028439,-0.9981427155368454,1,False,True,False,False,False,False,True
6937-GCDGQ,1,0.08438326736504045,0,1,1,-0.5468567339563023,1,0,2,0,0,0,0,0,1,-0.5268014668863306,-0.5857647919075862,0,False,False,True,False,False,False,False
0988-JRWWP,0,0.2239371563845523,0,0,0,-1.1987601143772668,1,0,0,0,0,0,2,0,1,-0.3522891391960741,-0.9454208134573584,0,False,False,False,False,False,True,False
5075-JSDKI,0,0.3634910454040642,0,0,0,1.082901717096109,1,2,0,0,0,0,0,0,0,-1.3411923294408608,-0.34862652941616995,0,False,True,False,True,False,True,False
7908-QCBCA,0,0.503044934423576,0,1,0,-1.2802480369298874,1,0,0,0,0,0,0,0,1,0.1529656000214305,-0.9767451234794804,1,True,False,False,False,False,False,True
8644-XYTSV,1,0.6425988234430879,0,1,0,0.3902543753988342,0,0,2,0,0,0,2,0,1,-0.8193173685385702,-0.2899706559310838,0,False,False,False,False,False,False,False
6711-FLDFB,0,0.7821527124625998,0,0,0,-1.0357842692720256,1,2,0,0,0,0,0,0,1,0.3357880385540801,-0.7686149368184094,1,True,False,False,False,False,True,False
3873-WOSBC,1,0.9217066014821116,0,1,0,1.4088534073065913,1,2,0,0,0,0,0,0,0,-1.3029658195658524,-0.21988802709989955,0,False,True,False,True,True,False,False
7465-ZZRVX,1,1.0612604905016234,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,1,0.18454402122252414,-0.9763259953876352,0,True,False,False,False,False,True,False
7975-JMZNT,1,1.2008143795211352,0,1,0,1.368109446030281,1,2,2,2,2,2,2,2,0,0.8942274871629008,1.673247385645528,0,False,False,False,True,False,False,False
7251-XFOIL,0,1.3403682685406473,0,0,0,1.1643896396487294,1,2,0,0,2,0,0,2,0,0.8111263787389692,1.4194322369733203,0,True,False,False,False,False,False,True
4116-IQRFR,1,1.479922157560159,0,1,1,-1.1580161531009565,1,2,0,0,0,0,0,0,0,-1.3528264846202114,-0.9751127298586093,0,False,True,True,False,True,False,False
3714-JTVOV,0,1.619476046579671,1,1,0,0.3902543753988342,1,0,2,0,0,0,0,0,1,0.31085770602690066,0.4174072662374974,1,True,False,False,False,True,False,False
8259-DZLIZ,0,1.7590299355991827,0,1,1,1.2866215234776603,1,2,0,2,0,0,0,0,1,-0.3639232943754246,0.49260766966384506,0,False,False,True,False,False,False,False
0442-ZXKVS,0,1.8985838246186946,1,1,0,0.8791819107145575,1,2,2,2,2,2,2,2,1,1.6886740836956873,1.829935113875903,0,True,False,True,False,False,False,False
7853-WNZSY,1,2.0381377136382066,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,1,-1.4974224132778524,-0.9986500811217108,0,False,True,False,False,True,False,False
3120-FAZKD,1,2.177691602657718,0,1,1,0.8791819107145575,1,2,1,1,1,1,1,1,1,-1.35448850678869,-0.46430588276547097,0,False,True,False,True,False,False,False
8606-OEGQZ,0,-1.45070951184959,0,0,1,-0.5876006952326126,1,2,0,0,0,0,0,0,0,-1.3129379525767242,-0.8067776525495862,0,False,True,False,True,True,False,False
0225-ZORZP,1,-1.311155622830078,0,0,0,-1.1987601143772668,1,0,0,2,0,0,0,2,0,0.6482482062280629,-0.9036624198856141,0,True,False,False,False,False,True,False
4702-IOQDC,0,-1.1716017338105662,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,1,0.17623391038013098,-0.9764362922539103,1,True,False,False,False,False,True,False
9489-JMTTN,0,-1.0320478447910544,0,1,1,1.6125732136881425,1,2,2,2,2,2,2,2,0,0.829408622592234,1.9026648674976891,0,False,False,False,True,True,False,False
0575-CUQOV,1,-0.8924939557715426,1,1,0,1.1236456783724194,1,0,0,2,2,0,2,2,1,1.10198025822273,1.5810833241860736,0,True,False,True,False,False,True,False
0967-BMLBD,0,-0.7529400667520307,0,1,1,-0.8728084241667845,1,0,0,0,0,0,0,0,1,-1.4891123024354593,-0.9207363747849961,0,False,True,True,False,False,False,True
6178-KFNHS,0,-0.6133861777325188,0,0,1,-0.8320644628904743,1,2,2,0,0,0,0,0,1,0.44880554601062694,-0.6062138309149856,1,True,False,False,False,False,True,False
2830-LEWOA,1,-0.473832288713007,0,1,1,1.1643896396487294,1,0,0,2,2,2,2,2,0,1.2997608962716873,1.8379206069942187,0,True,False,True,False,True,False,False
5006-MXVRN,0,-0.3342783996934951,0,0,0,0.2680224915699033,1,0,0,0,0,0,0,0,0,-1.4658439920767583,-0.6709801507917109,0,False,True,False,True,True,False,False
1264-BYWMS,1,-0.19472451067398325,0,0,0,0.9199258719908678,1,2,0,0,0,0,2,2,1,1.0637537483477213,1.323848972659338,1,True,False,False,False,False,True,False
9658-WYUFB,0,-0.055170621654471404,0,0,0,-0.6283446565089229,1,2,2,2,0,0,2,0,1,0.9839766842607471,-0.2937428087576914,1,True,False,False,False,False,True,False
8327-WKMIE,1,0.08438326736504045,0,0,0,0.18653456901728277,1,0,1,1,1,1,1,1,0,-1.4841262359300234,-0.6607004828548738,0,False,True,True,False,True,False,False
6917-FIJHC,0,0.2239371563845523,0,1,0,1.6125732136881425,1,2,1,1,1,1,1,1,1,-1.2896696422180234,-0.22381459553929237,0,False,True,False,True,False,False,True
5329-KRDTM,1,0.3634910454040642,1,1,0,1.6125732136881425,1,2,0,2,2,2,2,0,0,0.4172271248095328,1.3733943249901028,0,False,False,False,True,True,False,False
7797-EJMDP,0,0.503044934423576,0,0,0,-0.9950403079957154,1,0,2,0,0,2,0,2,0,0.041610114733361785,-0.7539013348573141,0,False,False,False,False,False,False,False
3530-VWVGU,0,0.6425988234430879,0,1,1,-0.42462485012737144,1,0,0,0,0,0,0,0,0,-1.4924363467724167,-0.8307561912777881,0,False,True,False,False,False,False,True
2013-SGDXK,0,0.7821527124625998,0,0,0,-1.2802480369298874,1,0,0,2,0,0,2,0,0,0.6482482062280629,-0.9701714302494857,1,True,False,False,False,False,True,False
6368-NWMCE,0,0.9217066014821116,0,0,0,0.22727853029359305,1,2,0,2,0,2,0,2,0,0.11141504580946467,0.16456272998851013,0,False,False,False,False,True,False,False
3633-CDBUW,1,-1.45070951184959,0,0,1,-0.6283446565089229,1,0,0,2,2,2,2,2,0,0.5335686766030371,-0.36942851839564944,0,False,False,True,False,False,True,False
0707-HOVVN,0,-1.311155622830078,1,0,0,1.5310852911355222,1,2,0,2,2,2,2,0,1,0.35573230457582355,1.2923923063976859,0,False,False,False,True,False,False,False
8580-QVLOC,0,-1.1716017338105662,1,1,1,1.6125732136881425,1,2,2,2,2,2,2,2,0,0.9191578196900803,1.8339940385548261,1,False,False,False,True,True,False,False
3956-MGXOG,0,-1.0320478447910544,0,0,0,-0.18016108246950976,1,0,0,0,0,0,0,2,1,0.525258565760644,-0.016919733780502325,0,True,False,False,False,False,True,False
9274-UARKJ,0,-0.8924939557715426,0,0,0,-0.7098325790615434,1,0,0,2,0,0,2,0,1,0.6116837185215331,-0.5088216979940923,0,True,False,False,False,False,False,False
4077-HWUYD,1,-0.7529400667520307,0,1,1,1.6125732136881425,1,2,2,2,2,2,2,2,1,0.7562796471791741,1.844097231505623,0,False,False,False,True,False,False,False
2012-NWRPA,0,-0.6133861777325188,1,1,0,-0.8728084241667845,1,2,0,0,2,0,2,2,1,1.155164967614046,-0.5082922730359719,1,True,False,False,False,False,True,False
8808-ELEHO,1,-0.473832288713007,1,0,0,-0.9950403079957154,1,2,0,0,2,0,0,0,1,0.5468648539508664,-0.7488497383819156,1,True,False,False,False,False,True,False
0103-CSITQ,0,-0.3342783996934951,0,1,0,1.0014137945434884,1,2,0,2,2,2,2,2,1,1.4825833348043371,1.7512493294752627,0,True,False,True,False,False,False,False
3506-LCJDC,1,-0.19472451067398325,0,1,1,-1.2802480369298874,1,0,0,0,0,0,0,0,0,-1.4907743246039378,-0.9985618436286908,1,False,True,False,False,False,False,False
8671-KKKOS,0,-0.055170621654471404,0,1,0,0.5532302205040753,0,0,2,2,0,0,2,0,0,-0.6398189743428778,-0.09756880240083877,0,False,False,False,False,False,True,False
7305-ZWMAJ,1,0.08438326736504045,0,1,0,-0.09867315991688919,1,0,1,1,1,1,1,1,0,-1.4658439920767583,-0.7483423727970503,0,False,True,True,False,True,False,False
9518-XXBXE,1,0.2239371563845523,1,1,0,-0.9135523854430948,1,0,2,0,0,0,0,0,0,0.3490842159019089,-0.6895100243259239,0,True,False,False,False,False,True,False
3934-HXCFZ,1,0.3634910454040642,0,1,0,-0.38388088885106114,1,2,2,2,2,0,2,0,1,1.1451928346031743,-0.04275125986212532,1,True,False,False,False,False,True,False
6578-KRMAW,1,0.503044934423576,0,0,0,-0.01718523736426863,1,0,2,2,2,0,0,2,1,0.9507362408911745,0.30706628121591006,0,True,False,False,False,True,False,False
4860-IJUDE,1,0.6425988234430879,0,0,0,-0.791320501614164,1,0,2,0,0,0,0,0,1,0.2975615286790714,-0.5853015450692308,0,True,False,False,False,True,False,False
7666-WKRON,0,0.7821527124625998,0,0,0,0.2680224915699033,1,0,0,0,2,2,0,0,1,0.5202724992552084,0.4051201953344538,1,True,False,False,True,False,True,False
9688-YGXVR,0,0.9217066014821116,0,0,0,0.4717422979514547,1,0,0,2,2,0,2,0,1,0.776223913200918,0.7455625027791074,0,True,False,False,False,True,False,False
0423-UDIJQ,1,1.0612604905016234,1,0,0,-0.9542963467194051,1,0,0,0,0,2,0,0,0,-0.5184913560439374,-0.8097556679390132,0,False,False,False,False,False,False,True
1945-XISKS,0,1.2008143795211352,0,1,0,1.4088534073065913,1,0,0,0,0,0,0,0,0,-1.5007464576148097,-0.41829003015550875,0,False,True,False,True,False,False,True
4910-AQFFX,1,1.3403682685406473,0,1,1,-0.9542963467194051,1,2,0,0,2,0,0,0,1,0.48370801154867815,-0.7156283222598623,1,True,False,False,False,False,False,False
2154-KVJFF,0,1.479922157560159,0,0,0,-0.7098325790615434,1,2,0,2,0,0,0,0,1,0.4970041888965074,-0.5168292504856629,1,True,False,False,False,False,True,False
5360-LJCNJ,0,-1.45070951184959,0,1,0,1.5718292524118322,1,2,0,2,2,0,2,2,1,1.3413114504836532,2.325807765275396,0,True,False,False,True,False,False,False
2607-FBDFF,1,-1.311155622830078,0,0,0,-1.2802480369298874,1,0,0,0,0,2,0,0,0,-0.525139444717852,-0.9857453477675268,0,False,False,False,False,True,False,False
9647-ERGBE,0,-1.1716017338105662,0,1,1,-0.09867315991688919,1,2,0,0,2,0,2,2,1,1.1717851892988325,0.3365596632578657,1,True,False,False,False,False,True,False
3428-XZMAZ,1,-1.0320478447910544,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,1,0.15130357785295148,-0.9767671828527354,1,True,False,False,False,False,True,False
1100-DDVRV,1,-0.8924939557715426,0,1,0,-0.6283446565089229,0,0,0,2,0,0,2,2,1,-0.498547090022194,-0.6383763971207982,0,False,False,False,False,False,False,True
0378-TOVMS,0,-0.7529400667520307,0,0,0,-1.1987601143772668,1,0,0,0,0,2,0,2,0,0.6981088712824219,-0.8872723055571377,1,True,False,False,False,False,True,False
4355-HBJHH,1,-0.6133861777325188,0,1,1,1.4088534073065913,1,2,2,0,2,0,2,2,1,0.49534216672802883,1.328018194204536,1,False,False,False,True,False,True,False
6728-WYQBC,1,-0.473832288713007,0,0,0,-1.2802480369298874,1,0,1,1,1,1,1,1,0,-1.4575338812343652,-0.9981206561635905,0,False,True,False,False,False,False,False
9058-CBREO,0,-0.3342783996934951,1,0,0,-1.2802480369298874,1,2,0,0,0,0,0,0,0,-0.47361675749501453,-0.9850615071966212,1,False,False,False,False,False,False,True
9029-FEGVJ,0,-0.19472451067398325,1,1,0,-0.01718523736426863,1,2,0,0,2,0,0,0,0,0.4820459893801996,0.12648825175035333,0,True,False,False,False,False,False,True
7216-KAOID,1,-0.055170621654471404,0,1,1,0.3495104141225239,1,0,1,1,1,1,1,1,0,-1.5057325241202457,-0.6552076989143749,0,False,True,True,False,False,False,False
0318-QUUOB,1,0.08438326736504045,0,1,0,-1.2802480369298874,1,0,0,0,0,0,2,0,1,0.5235965435921655,-0.9718258832436119,1,True,False,False,False,False,True,False
6145-NNPNO,0,0.2239371563845523,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,-0.6863555950602795,-0.9878851069732631,0,False,False,False,False,False,False,False
5520-FVEWJ,0,0.3634910454040642,0,1,1,-0.8320644628904743,1,2,0,2,2,0,0,0,1,0.6548962949019775,-0.6028387468069681,1,True,False,False,False,False,True,False
5339-TJFEK,1,0.503044934423576,0,1,1,1.2051336009250397,1,2,2,2,0,0,2,2,1,1.3529456056630036,1.8547077900412852,0,True,False,False,False,False,True,False
5572-ZDXHY,0,0.6425988234430879,0,0,0,-0.42462485012737144,1,0,0,2,0,0,0,2,1,0.6482482062280629,-0.18867401394405267,1,True,False,False,False,False,False,True
2074-GUHPQ,0,0.7821527124625998,0,0,1,-0.6283446565089229,1,2,0,2,2,2,0,0,1,0.9274679305324735,-0.3205008285160252,0,True,False,False,False,True,False,False
4625-XMOYM,0,0.9217066014821116,0,1,1,1.6125732136881425,1,2,0,0,0,0,0,0,1,-1.28135953137563,-0.13026079356477177,0,False,True,False,True,False,False,False
5827-MWCZK,1,1.0612604905016234,0,1,1,0.9606698332671781,1,2,0,2,0,2,2,0,1,1.0687398148531573,1.389255014360459,0,True,False,False,False,True,False,False
1385-TQOZW,0,1.2008143795211352,0,0,0,-0.9542963467194051,1,0,0,0,0,0,0,0,1,-1.4741541029191516,-0.9422663230818912,0,False,True,False,False,True,False,False
5914-XRFQB,1,1.3403682685406473,0,1,0,1.6125732136881425,1,2,2,2,2,2,2,2,1,1.695322172369602,2.709596741166155,0,True,False,False,True,False,False,False
4329-YPDDQ,1,1.479922157560159,0,0,0,-0.506112772679992,1,0,2,2,2,2,2,2,1,1.4426948027608497,-0.03511871671589009,0,True,False,False,False,False,False,False
4804-NCPET,1,1.619476046579671,0,1,1,-0.5468567339563023,1,0,1,1,1,1,1,1,0,-1.4824642137615447,-0.836447509577582,0,False,True,False,True,False,False,True
